CISP;mes;ano;mes_ano;AISP;RISP;munic;mcirc;Regiao;roubo_carga
151;9;2013;2013m9;11;7;Nova Friburgo;3303401;Interior;1
151;10;2013;2013m10;11;7;Nova Friburgo;3303401;Interior;2
151;11;2013;2013m11;11;7;Nova Friburgo;3303401;Interior;2
151;12;2013;2013m12;11;7;Nova Friburgo;3303401;Interior;1
151;1;2014;2014m1;11;7;Nova Friburgo;3303401;Interior;0
151;2;2014;2014m2;11;7;Nova Friburgo;3303401;Interior;0
151;3;2014;2014m3;11;7;Nova Friburgo;3303401;Interior;0
151;4;2014;2014m4;11;7;Nova Friburgo;3303401;Interior;1
151;5;2014;2014m5;11;7;Nova Friburgo;3303401;Interior;0
151;6;2014;2014m6;11;7;Nova Friburgo;3303401;Interior;0
151;7;2014;2014m7;11;7;Nova Friburgo;3303401;Interior;0
151;8;2014;2014m8;11;7;Nova Friburgo;3303401;Interior;0
151;9;2014;2014m9;11;7;Nova Friburgo;3303401;Interior;0
151;10;2014;2014m10;11;7;Nova Friburgo;3303401;Interior;1
151;11;2014;2014m11;11;7;Nova Friburgo;3303401;Interior;0
151;12;2014;2014m12;11;7;Nova Friburgo;3303401;Interior;0
151;1;2015;2015m1;11;7;Nova Friburgo;3303401;Interior;1
151;2;2015;2015m2;11;7;Nova Friburgo;3303401;Interior;0
151;3;2015;2015m3;11;7;Nova Friburgo;3303401;Interior;0
151;4;2015;2015m4;11;7;Nova Friburgo;3303401;Interior;1
151;5;2015;2015m5;11;7;Nova Friburgo;3303401;Interior;0
151;6;2015;2015m6;11;7;Nova Friburgo;3303401;Interior;0
151;7;2015;2015m7;11;7;Nova Friburgo;3303401;Interior;0
151;8;2015;2015m8;11;7;Nova Friburgo;3303401;Interior;0
151;9;2015;2015m9;11;7;Nova Friburgo;3303401;Interior;0
151;10;2015;2015m10;11;7;Nova Friburgo;3303401;Interior;0
151;11;2015;2015m11;11;7;Nova Friburgo;3303401;Interior;0
151;12;2015;2015m12;11;7;Nova Friburgo;3303401;Interior;0
151;1;2016;2016m1;11;7;Nova Friburgo;3303401;Interior;0
151;2;2016;2016m2;11;7;Nova Friburgo;3303401;Interior;0
151;3;2016;2016m3;11;7;Nova Friburgo;3303401;Interior;1
151;4;2016;2016m4;11;7;Nova Friburgo;3303401;Interior;0
151;5;2016;2016m5;11;7;Nova Friburgo;3303401;Interior;1
151;6;2016;2016m6;11;7;Nova Friburgo;3303401;Interior;0
151;7;2016;2016m7;11;7;Nova Friburgo;3303401;Interior;2
151;8;2016;2016m8;11;7;Nova Friburgo;3303401;Interior;1
151;9;2016;2016m9;11;7;Nova Friburgo;3303401;Interior;0
151;10;2016;2016m10;11;7;Nova Friburgo;3303401;Interior;1
151;11;2016;2016m11;11;7;Nova Friburgo;3303401;Interior;1
151;12;2016;2016m12;11;7;Nova Friburgo;3303401;Interior;2
151;1;2017;2017m1;11;7;Nova Friburgo;3303401;Interior;2
151;2;2017;2017m2;11;7;Nova Friburgo;3303401;Interior;0
151;3;2017;2017m3;11;7;Nova Friburgo;3303401;Interior;1
151;4;2017;2017m4;11;7;Nova Friburgo;3303401;Interior;1
151;5;2017;2017m5;11;7;Nova Friburgo;3303401;Interior;2
151;6;2017;2017m6;11;7;Nova Friburgo;3303401;Interior;1
151;7;2017;2017m7;11;7;Nova Friburgo;3303401;Interior;0
151;8;2017;2017m8;11;7;Nova Friburgo;3303401;Interior;0
151;9;2017;2017m9;11;7;Nova Friburgo;3303401;Interior;2
151;10;2017;2017m10;11;7;Nova Friburgo;3303401;Interior;1
151;11;2017;2017m11;11;7;Nova Friburgo;3303401;Interior;0
151;12;2017;2017m12;11;7;Nova Friburgo;3303401;Interior;2
151;1;2018;2018m1;11;7;Nova Friburgo;3303401;Interior;1
151;2;2018;2018m2;11;7;Nova Friburgo;3303401;Interior;0
151;3;2018;2018m3;11;7;Nova Friburgo;3303401;Interior;0
151;4;2018;2018m4;11;7;Nova Friburgo;3303401;Interior;1
151;5;2018;2018m5;11;7;Nova Friburgo;3303401;Interior;0
151;6;2018;2018m6;11;7;Nova Friburgo;3303401;Interior;1
151;7;2018;2018m7;11;7;Nova Friburgo;3303401;Interior;2
151;8;2018;2018m8;11;7;Nova Friburgo;3303401;Interior;1
151;9;2018;2018m9;11;7;Nova Friburgo;3303401;Interior;0
151;10;2018;2018m10;11;7;Nova Friburgo;3303401;Interior;1
151;11;2018;2018m11;11;7;Nova Friburgo;3303401;Interior;0
151;12;2018;2018m12;11;7;Nova Friburgo;3303401;Interior;0
151;1;2019;2019m1;11;7;Nova Friburgo;3303401;Interior;1
151;2;2019;2019m2;11;7;Nova Friburgo;3303401;Interior;1
151;3;2019;2019m3;11;7;Nova Friburgo;3303401;Interior;1
151;4;2019;2019m4;11;7;Nova Friburgo;3303401;Interior;0
151;5;2019;2019m5;11;7;Nova Friburgo;3303401;Interior;1
151;6;2019;2019m6;11;7;Nova Friburgo;3303401;Interior;1
151;7;2019;2019m7;11;7;Nova Friburgo;3303401;Interior;2
151;8;2019;2019m8;11;7;Nova Friburgo;3303401;Interior;0
151;9;2019;2019m9;11;7;Nova Friburgo;3303401;Interior;1
151;10;2019;2019m10;11;7;Nova Friburgo;3303401;Interior;0
151;11;2019;2019m11;11;7;Nova Friburgo;3303401;Interior;0
151;12;2019;2019m12;11;7;Nova Friburgo;3303401;Interior;0
152;1;2003;2003m1;11;7;Duas Barras;3301603;Interior;0
152;2;2003;2003m2;11;7;Duas Barras;3301603;Interior;0
152;3;2003;2003m3;11;7;Duas Barras;3301603;Interior;0
152;4;2003;2003m4;11;7;Duas Barras;3301603;Interior;0
152;5;2003;2003m5;11;7;Duas Barras;3301603;Interior;0
152;6;2003;2003m6;11;7;Duas Barras;3301603;Interior;0
152;7;2003;2003m7;11;7;Duas Barras;3301603;Interior;0
152;8;2003;2003m8;11;7;Duas Barras;3301603;Interior;0
152;9;2003;2003m9;11;7;Duas Barras;3301603;Interior;0
152;10;2003;2003m10;11;7;Duas Barras;3301603;Interior;0
152;11;2003;2003m11;11;7;Duas Barras;3301603;Interior;0
152;12;2003;2003m12;11;7;Duas Barras;3301603;Interior;0
152;1;2004;2004m1;11;7;Duas Barras;3301603;Interior;0
152;2;2004;2004m2;11;7;Duas Barras;3301603;Interior;0
152;3;2004;2004m3;11;7;Duas Barras;3301603;Interior;0
152;4;2004;2004m4;11;7;Duas Barras;3301603;Interior;1
152;5;2004;2004m5;11;7;Duas Barras;3301603;Interior;0
152;6;2004;2004m6;11;7;Duas Barras;3301603;Interior;0
152;7;2004;2004m7;11;7;Duas Barras;3301603;Interior;0
152;8;2004;2004m8;11;7;Duas Barras;3301603;Interior;0
152;9;2004;2004m9;11;7;Duas Barras;3301603;Interior;0
152;10;2004;2004m10;11;7;Duas Barras;3301603;Interior;0
152;11;2004;2004m11;11;7;Duas Barras;3301603;Interior;0
152;12;2004;2004m12;11;7;Duas Barras;3301603;Interior;0
152;1;2005;2005m1;11;7;Duas Barras;3301603;Interior;0
152;2;2005;2005m2;11;7;Duas Barras;3301603;Interior;0
152;3;2005;2005m3;11;7;Duas Barras;3301603;Interior;0
152;4;2005;2005m4;11;7;Duas Barras;3301603;Interior;0
152;5;2005;2005m5;11;7;Duas Barras;3301603;Interior;0
152;6;2005;2005m6;11;7;Duas Barras;3301603;Interior;0
152;7;2005;2005m7;11;7;Duas Barras;3301603;Interior;0
152;8;2005;2005m8;11;7;Duas Barras;3301603;Interior;0
152;9;2005;2005m9;11;7;Duas Barras;3301603;Interior;0
152;10;2005;2005m10;11;7;Duas Barras;3301603;Interior;0
152;11;2005;2005m11;11;7;Duas Barras;3301603;Interior;0
152;12;2005;2005m12;11;7;Duas Barras;3301603;Interior;0
152;1;2006;2006m1;11;7;Duas Barras;3301603;Interior;0
152;2;2006;2006m2;11;7;Duas Barras;3301603;Interior;0
152;3;2006;2006m3;11;7;Duas Barras;3301603;Interior;0
152;4;2006;2006m4;11;7;Duas Barras;3301603;Interior;0
152;5;2006;2006m5;11;7;Duas Barras;3301603;Interior;0
152;6;2006;2006m6;11;7;Duas Barras;3301603;Interior;0
152;7;2006;2006m7;11;7;Duas Barras;3301603;Interior;0
152;8;2006;2006m8;11;7;Duas Barras;3301603;Interior;0
152;9;2006;2006m9;11;7;Duas Barras;3301603;Interior;0
152;10;2006;2006m10;11;7;Duas Barras;3301603;Interior;0
152;11;2006;2006m11;11;7;Duas Barras;3301603;Interior;0
152;12;2006;2006m12;11;7;Duas Barras;3301603;Interior;0
152;1;2007;2007m1;11;7;Duas Barras;3301603;Interior;0
152;2;2007;2007m2;11;7;Duas Barras;3301603;Interior;0
152;3;2007;2007m3;11;7;Duas Barras;3301603;Interior;0
152;4;2007;2007m4;11;7;Duas Barras;3301603;Interior;0
152;5;2007;2007m5;11;7;Duas Barras;3301603;Interior;0
152;6;2007;2007m6;11;7;Duas Barras;3301603;Interior;0
152;7;2007;2007m7;11;7;Duas Barras;3301603;Interior;0
152;8;2007;2007m8;11;7;Duas Barras;3301603;Interior;0
152;9;2007;2007m9;11;7;Duas Barras;3301603;Interior;0
152;10;2007;2007m10;11;7;Duas Barras;3301603;Interior;0
152;11;2007;2007m11;11;7;Duas Barras;3301603;Interior;0
152;12;2007;2007m12;11;7;Duas Barras;3301603;Interior;0
152;1;2008;2008m1;11;7;Duas Barras;3301603;Interior;0
152;2;2008;2008m2;11;7;Duas Barras;3301603;Interior;0
152;3;2008;2008m3;11;7;Duas Barras;3301603;Interior;0
152;4;2008;2008m4;11;7;Duas Barras;3301603;Interior;0
152;5;2008;2008m5;11;7;Duas Barras;3301603;Interior;0
152;6;2008;2008m6;11;7;Duas Barras;3301603;Interior;0
152;7;2008;2008m7;11;7;Duas Barras;3301603;Interior;1
152;8;2008;2008m8;11;7;Duas Barras;3301603;Interior;0
152;9;2008;2008m9;11;7;Duas Barras;3301603;Interior;1
152;10;2008;2008m10;11;7;Duas Barras;3301603;Interior;0
152;11;2008;2008m11;11;7;Duas Barras;3301603;Interior;0
152;12;2008;2008m12;11;7;Duas Barras;3301603;Interior;0
152;1;2009;2009m1;11;7;Duas Barras;3301603;Interior;0
152;2;2009;2009m2;11;7;Duas Barras;3301603;Interior;0
152;3;2009;2009m3;11;7;Duas Barras;3301603;Interior;0
152;4;2009;2009m4;11;7;Duas Barras;3301603;Interior;0
152;5;2009;2009m5;11;7;Duas Barras;3301603;Interior;0
152;6;2009;2009m6;11;7;Duas Barras;3301603;Interior;0
152;7;2009;2009m7;11;7;Duas Barras;3301603;Interior;0
152;8;2009;2009m8;11;7;Duas Barras;3301603;Interior;0
152;9;2009;2009m9;11;7;Duas Barras;3301603;Interior;0
152;10;2009;2009m10;11;7;Duas Barras;3301603;Interior;0
152;11;2009;2009m11;11;7;Duas Barras;3301603;Interior;0
152;12;2009;2009m12;11;7;Duas Barras;3301603;Interior;0
152;1;2010;2010m1;11;7;Duas Barras;3301603;Interior;0
152;2;2010;2010m2;11;7;Duas Barras;3301603;Interior;0
152;3;2010;2010m3;11;7;Duas Barras;3301603;Interior;0
152;4;2010;2010m4;11;7;Duas Barras;3301603;Interior;0
152;5;2010;2010m5;11;7;Duas Barras;3301603;Interior;0
152;6;2010;2010m6;11;7;Duas Barras;3301603;Interior;0
152;7;2010;2010m7;11;7;Duas Barras;3301603;Interior;0
152;8;2010;2010m8;11;7;Duas Barras;3301603;Interior;0
152;9;2010;2010m9;11;7;Duas Barras;3301603;Interior;0
152;10;2010;2010m10;11;7;Duas Barras;3301603;Interior;0
152;11;2010;2010m11;11;7;Duas Barras;3301603;Interior;0
152;12;2010;2010m12;11;7;Duas Barras;3301603;Interior;1
152;1;2011;2011m1;11;7;Duas Barras;3301603;Interior;1
152;2;2011;2011m2;11;7;Duas Barras;3301603;Interior;0
152;3;2011;2011m3;11;7;Duas Barras;3301603;Interior;1
152;4;2011;2011m4;11;7;Duas Barras;3301603;Interior;0
152;5;2011;2011m5;11;7;Duas Barras;3301603;Interior;0
152;6;2011;2011m6;11;7;Duas Barras;3301603;Interior;0
152;7;2011;2011m7;11;7;Duas Barras;3301603;Interior;0
152;8;2011;2011m8;11;7;Duas Barras;3301603;Interior;0
152;9;2011;2011m9;11;7;Duas Barras;3301603;Interior;0
152;10;2011;2011m10;11;7;Duas Barras;3301603;Interior;0
152;11;2011;2011m11;11;7;Duas Barras;3301603;Interior;0
152;12;2011;2011m12;11;7;Duas Barras;3301603;Interior;0
152;1;2012;2012m1;11;7;Duas Barras;3301603;Interior;0
152;2;2012;2012m2;11;7;Duas Barras;3301603;Interior;0
152;3;2012;2012m3;11;7;Duas Barras;3301603;Interior;0
152;4;2012;2012m4;11;7;Duas Barras;3301603;Interior;0
152;5;2012;2012m5;11;7;Duas Barras;3301603;Interior;0
152;6;2012;2012m6;11;7;Duas Barras;3301603;Interior;0
152;7;2012;2012m7;11;7;Duas Barras;3301603;Interior;0
152;8;2012;2012m8;11;7;Duas Barras;3301603;Interior;0
152;9;2012;2012m9;11;7;Duas Barras;3301603;Interior;0
152;10;2012;2012m10;11;7;Duas Barras;3301603;Interior;0
152;11;2012;2012m11;11;7;Duas Barras;3301603;Interior;0
152;12;2012;2012m12;11;7;Duas Barras;3301603;Interior;0
152;1;2013;2013m1;11;7;Duas Barras;3301603;Interior;0
152;2;2013;2013m2;11;7;Duas Barras;3301603;Interior;0
152;3;2013;2013m3;11;7;Duas Barras;3301603;Interior;0
152;4;2013;2013m4;11;7;Duas Barras;3301603;Interior;0
152;5;2013;2013m5;11;7;Duas Barras;3301603;Interior;0
152;6;2013;2013m6;11;7;Duas Barras;3301603;Interior;0
152;7;2013;2013m7;11;7;Duas Barras;3301603;Interior;0
152;8;2013;2013m8;11;7;Duas Barras;3301603;Interior;0
152;9;2013;2013m9;11;7;Duas Barras;3301603;Interior;0
152;10;2013;2013m10;11;7;Duas Barras;3301603;Interior;0
152;11;2013;2013m11;11;7;Duas Barras;3301603;Interior;0
152;12;2013;2013m12;11;7;Duas Barras;3301603;Interior;0
152;1;2014;2014m1;11;7;Duas Barras;3301603;Interior;0
152;2;2014;2014m2;11;7;Duas Barras;3301603;Interior;1
152;3;2014;2014m3;11;7;Duas Barras;3301603;Interior;0
152;4;2014;2014m4;11;7;Duas Barras;3301603;Interior;0
152;5;2014;2014m5;11;7;Duas Barras;3301603;Interior;0
152;6;2014;2014m6;11;7;Duas Barras;3301603;Interior;0
152;7;2014;2014m7;11;7;Duas Barras;3301603;Interior;0
152;8;2014;2014m8;11;7;Duas Barras;3301603;Interior;0
152;9;2014;2014m9;11;7;Duas Barras;3301603;Interior;0
152;10;2014;2014m10;11;7;Duas Barras;3301603;Interior;0
152;11;2014;2014m11;11;7;Duas Barras;3301603;Interior;0
152;12;2014;2014m12;11;7;Duas Barras;3301603;Interior;1
152;1;2015;2015m1;11;7;Duas Barras;3301603;Interior;0
152;2;2015;2015m2;11;7;Duas Barras;3301603;Interior;0
152;3;2015;2015m3;11;7;Duas Barras;3301603;Interior;0
152;4;2015;2015m4;11;7;Duas Barras;3301603;Interior;0
152;5;2015;2015m5;11;7;Duas Barras;3301603;Interior;0
152;6;2015;2015m6;11;7;Duas Barras;3301603;Interior;0
152;7;2015;2015m7;11;7;Duas Barras;3301603;Interior;0
152;8;2015;2015m8;11;7;Duas Barras;3301603;Interior;0
152;9;2015;2015m9;11;7;Duas Barras;3301603;Interior;0
152;10;2015;2015m10;11;7;Duas Barras;3301603;Interior;0
152;11;2015;2015m11;11;7;Duas Barras;3301603;Interior;0
152;12;2015;2015m12;11;7;Duas Barras;3301603;Interior;0
152;1;2016;2016m1;11;7;Duas Barras;3301603;Interior;0
152;2;2016;2016m2;11;7;Duas Barras;3301603;Interior;0
152;3;2016;2016m3;11;7;Duas Barras;3301603;Interior;0
152;4;2016;2016m4;11;7;Duas Barras;3301603;Interior;1
152;5;2016;2016m5;11;7;Duas Barras;3301603;Interior;0
152;6;2016;2016m6;11;7;Duas Barras;3301603;Interior;0
152;7;2016;2016m7;11;7;Duas Barras;3301603;Interior;0
152;8;2016;2016m8;11;7;Duas Barras;3301603;Interior;0
152;9;2016;2016m9;11;7;Duas Barras;3301603;Interior;0
152;10;2016;2016m10;11;7;Duas Barras;3301603;Interior;0
152;11;2016;2016m11;11;7;Duas Barras;3301603;Interior;0
152;12;2016;2016m12;11;7;Duas Barras;3301603;Interior;0
152;1;2017;2017m1;11;7;Duas Barras;3301603;Interior;0
152;2;2017;2017m2;11;7;Duas Barras;3301603;Interior;0
152;3;2017;2017m3;11;7;Duas Barras;3301603;Interior;0
152;4;2017;2017m4;11;7;Duas Barras;3301603;Interior;0
152;5;2017;2017m5;11;7;Duas Barras;3301603;Interior;0
152;6;2017;2017m6;11;7;Duas Barras;3301603;Interior;0
152;7;2017;2017m7;11;7;Duas Barras;3301603;Interior;0
152;8;2017;2017m8;11;7;Duas Barras;3301603;Interior;0
152;9;2017;2017m9;11;7;Duas Barras;3301603;Interior;0
152;10;2017;2017m10;11;7;Duas Barras;3301603;Interior;0
152;11;2017;2017m11;11;7;Duas Barras;3301603;Interior;0
152;12;2017;2017m12;11;7;Duas Barras;3301603;Interior;0
152;1;2018;2018m1;11;7;Duas Barras;3301603;Interior;0
152;2;2018;2018m2;11;7;Duas Barras;3301603;Interior;0
152;3;2018;2018m3;11;7;Duas Barras;3301603;Interior;0
152;4;2018;2018m4;11;7;Duas Barras;3301603;Interior;1
152;5;2018;2018m5;11;7;Duas Barras;3301603;Interior;0
152;6;2018;2018m6;11;7;Duas Barras;3301603;Interior;0
152;7;2018;2018m7;11;7;Duas Barras;3301603;Interior;0
152;8;2018;2018m8;11;7;Duas Barras;3301603;Interior;0
152;9;2018;2018m9;11;7;Duas Barras;3301603;Interior;1
152;10;2018;2018m10;11;7;Duas Barras;3301603;Interior;0
152;11;2018;2018m11;11;7;Duas Barras;3301603;Interior;0
152;12;2018;2018m12;11;7;Duas Barras;3301603;Interior;0
152;1;2019;2019m1;11;7;Duas Barras;3301603;Interior;0
152;2;2019;2019m2;11;7;Duas Barras;3301603;Interior;0
152;3;2019;2019m3;11;7;Duas Barras;3301603;Interior;0
152;4;2019;2019m4;11;7;Duas Barras;3301603;Interior;0
152;5;2019;2019m5;11;7;Duas Barras;3301603;Interior;0
152;6;2019;2019m6;11;7;Duas Barras;3301603;Interior;0
152;7;2019;2019m7;11;7;Duas Barras;3301603;Interior;0
152;8;2019;2019m8;11;7;Duas Barras;3301603;Interior;0
152;9;2019;2019m9;11;7;Duas Barras;3301603;Interior;0
152;10;2019;2019m10;11;7;Duas Barras;3301603;Interior;0
152;11;2019;2019m11;11;7;Duas Barras;3301603;Interior;0
152;12;2019;2019m12;11;7;Duas Barras;3301603;Interior;0
153;1;2003;2003m1;11;7;Cantagalo;3301108;Interior;0
153;2;2003;2003m2;11;7;Cantagalo;3301108;Interior;0
153;3;2003;2003m3;11;7;Cantagalo;3301108;Interior;0
153;4;2003;2003m4;11;7;Cantagalo;3301108;Interior;0
153;5;2003;2003m5;11;7;Cantagalo;3301108;Interior;0
153;6;2003;2003m6;11;7;Cantagalo;3301108;Interior;0
153;7;2003;2003m7;11;7;Cantagalo;3301108;Interior;0
153;8;2003;2003m8;11;7;Cantagalo;3301108;Interior;0
153;9;2003;2003m9;11;7;Cantagalo;3301108;Interior;0
153;10;2003;2003m10;11;7;Cantagalo;3301108;Interior;0
153;11;2003;2003m11;11;7;Cantagalo;3301108;Interior;0
153;12;2003;2003m12;11;7;Cantagalo;3301108;Interior;0
153;1;2004;2004m1;11;7;Cantagalo;3301108;Interior;0
153;2;2004;2004m2;11;7;Cantagalo;3301108;Interior;0
153;3;2004;2004m3;11;7;Cantagalo;3301108;Interior;1
153;4;2004;2004m4;11;7;Cantagalo;3301108;Interior;0
153;5;2004;2004m5;11;7;Cantagalo;3301108;Interior;1
153;6;2004;2004m6;11;7;Cantagalo;3301108;Interior;0
153;7;2004;2004m7;11;7;Cantagalo;3301108;Interior;0
153;8;2004;2004m8;11;7;Cantagalo;3301108;Interior;0
153;9;2004;2004m9;11;7;Cantagalo;3301108;Interior;0
153;10;2004;2004m10;11;7;Cantagalo;3301108;Interior;0
153;11;2004;2004m11;11;7;Cantagalo;3301108;Interior;0
153;12;2004;2004m12;11;7;Cantagalo;3301108;Interior;0
153;1;2005;2005m1;11;7;Cantagalo;3301108;Interior;0
153;2;2005;2005m2;11;7;Cantagalo;3301108;Interior;0
153;3;2005;2005m3;11;7;Cantagalo;3301108;Interior;0
153;4;2005;2005m4;11;7;Cantagalo;3301108;Interior;0
153;5;2005;2005m5;11;7;Cantagalo;3301108;Interior;0
153;6;2005;2005m6;11;7;Cantagalo;3301108;Interior;0
153;7;2005;2005m7;11;7;Cantagalo;3301108;Interior;0
153;8;2005;2005m8;11;7;Cantagalo;3301108;Interior;0
153;9;2005;2005m9;11;7;Cantagalo;3301108;Interior;0
153;10;2005;2005m10;11;7;Cantagalo;3301108;Interior;0
153;11;2005;2005m11;11;7;Cantagalo;3301108;Interior;0
153;12;2005;2005m12;11;7;Cantagalo;3301108;Interior;0
153;1;2006;2006m1;11;7;Cantagalo;3301108;Interior;0
153;2;2006;2006m2;11;7;Cantagalo;3301108;Interior;0
153;3;2006;2006m3;11;7;Cantagalo;3301108;Interior;0
153;4;2006;2006m4;11;7;Cantagalo;3301108;Interior;0
153;5;2006;2006m5;11;7;Cantagalo;3301108;Interior;0
153;6;2006;2006m6;11;7;Cantagalo;3301108;Interior;0
153;7;2006;2006m7;11;7;Cantagalo;3301108;Interior;0
153;8;2006;2006m8;11;7;Cantagalo;3301108;Interior;0
153;9;2006;2006m9;11;7;Cantagalo;3301108;Interior;0
153;10;2006;2006m10;11;7;Cantagalo;3301108;Interior;0
153;11;2006;2006m11;11;7;Cantagalo;3301108;Interior;1
153;12;2006;2006m12;11;7;Cantagalo;3301108;Interior;0
153;1;2007;2007m1;11;7;Cantagalo;3301108;Interior;0
153;2;2007;2007m2;11;7;Cantagalo;3301108;Interior;0
153;3;2007;2007m3;11;7;Cantagalo;3301108;Interior;0
153;4;2007;2007m4;11;7;Cantagalo;3301108;Interior;0
153;5;2007;2007m5;11;7;Cantagalo;3301108;Interior;0
153;6;2007;2007m6;11;7;Cantagalo;3301108;Interior;0
153;7;2007;2007m7;11;7;Cantagalo;3301108;Interior;0
153;8;2007;2007m8;11;7;Cantagalo;3301108;Interior;0
153;9;2007;2007m9;11;7;Cantagalo;3301108;Interior;0
153;10;2007;2007m10;11;7;Cantagalo;3301108;Interior;0
153;11;2007;2007m11;11;7;Cantagalo;3301108;Interior;0
153;12;2007;2007m12;11;7;Cantagalo;3301108;Interior;1
153;1;2008;2008m1;11;7;Cantagalo;3301108;Interior;0
153;2;2008;2008m2;11;7;Cantagalo;3301108;Interior;0
153;3;2008;2008m3;11;7;Cantagalo;3301108;Interior;0
153;4;2008;2008m4;11;7;Cantagalo;3301108;Interior;0
153;5;2008;2008m5;11;7;Cantagalo;3301108;Interior;0
153;6;2008;2008m6;11;7;Cantagalo;3301108;Interior;0
153;7;2008;2008m7;11;7;Cantagalo;3301108;Interior;0
153;8;2008;2008m8;11;7;Cantagalo;3301108;Interior;0
153;9;2008;2008m9;11;7;Cantagalo;3301108;Interior;0
153;10;2008;2008m10;11;7;Cantagalo;3301108;Interior;0
153;11;2008;2008m11;11;7;Cantagalo;3301108;Interior;0
153;12;2008;2008m12;11;7;Cantagalo;3301108;Interior;0
153;1;2009;2009m1;11;7;Cantagalo;3301108;Interior;0
153;2;2009;2009m2;11;7;Cantagalo;3301108;Interior;0
153;3;2009;2009m3;11;7;Cantagalo;3301108;Interior;0
153;4;2009;2009m4;11;7;Cantagalo;3301108;Interior;0
153;5;2009;2009m5;11;7;Cantagalo;3301108;Interior;0
153;6;2009;2009m6;11;7;Cantagalo;3301108;Interior;0
153;7;2009;2009m7;11;7;Cantagalo;3301108;Interior;0
153;8;2009;2009m8;11;7;Cantagalo;3301108;Interior;0
153;9;2009;2009m9;11;7;Cantagalo;3301108;Interior;0
153;10;2009;2009m10;11;7;Cantagalo;3301108;Interior;0
153;11;2009;2009m11;11;7;Cantagalo;3301108;Interior;0
153;12;2009;2009m12;11;7;Cantagalo;3301108;Interior;0
153;1;2010;2010m1;11;7;Cantagalo;3301108;Interior;0
153;2;2010;2010m2;11;7;Cantagalo;3301108;Interior;0
153;3;2010;2010m3;11;7;Cantagalo;3301108;Interior;0
153;4;2010;2010m4;11;7;Cantagalo;3301108;Interior;0
153;5;2010;2010m5;11;7;Cantagalo;3301108;Interior;0
153;6;2010;2010m6;11;7;Cantagalo;3301108;Interior;0
153;7;2010;2010m7;11;7;Cantagalo;3301108;Interior;0
153;8;2010;2010m8;11;7;Cantagalo;3301108;Interior;1
153;9;2010;2010m9;11;7;Cantagalo;3301108;Interior;0
153;10;2010;2010m10;11;7;Cantagalo;3301108;Interior;0
153;11;2010;2010m11;11;7;Cantagalo;3301108;Interior;0
153;12;2010;2010m12;11;7;Cantagalo;3301108;Interior;0
153;1;2011;2011m1;11;7;Cantagalo;3301108;Interior;0
153;2;2011;2011m2;11;7;Cantagalo;3301108;Interior;0
153;3;2011;2011m3;11;7;Cantagalo;3301108;Interior;0
153;4;2011;2011m4;11;7;Cantagalo;3301108;Interior;0
153;5;2011;2011m5;11;7;Cantagalo;3301108;Interior;0
153;6;2011;2011m6;11;7;Cantagalo;3301108;Interior;0
153;7;2011;2011m7;11;7;Cantagalo;3301108;Interior;0
153;8;2011;2011m8;11;7;Cantagalo;3301108;Interior;0
153;9;2011;2011m9;11;7;Cantagalo;3301108;Interior;1
153;10;2011;2011m10;11;7;Cantagalo;3301108;Interior;0
153;11;2011;2011m11;11;7;Cantagalo;3301108;Interior;0
153;12;2011;2011m12;11;7;Cantagalo;3301108;Interior;0
153;1;2012;2012m1;11;7;Cantagalo;3301108;Interior;0
153;2;2012;2012m2;11;7;Cantagalo;3301108;Interior;0
153;3;2012;2012m3;11;7;Cantagalo;3301108;Interior;0
153;4;2012;2012m4;11;7;Cantagalo;3301108;Interior;0
153;5;2012;2012m5;11;7;Cantagalo;3301108;Interior;0
153;6;2012;2012m6;11;7;Cantagalo;3301108;Interior;0
